uuid,text,kbli_code,run_id,model,timestamp,confidence_score,text_length,reasoning,alternative_codes,alternative_reasoning
aad9b316-efe2-4679-db70-1b2a24250dbc,memanjat kelapa menghasilkan kelapa kopra di bidang jasa panjat kelapa,10421,2,gemini-2.5-flash-lite,2025-07-30 11:19:21.281190,0.9,70,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Kegiatan Usaha Utama) dan Aturan Validasi Inti #4 (Logika Sektor Khusus - Subkontrak/Proses Primer). Deskripsi pekerjaan ""memanjat kelapa menghasilkan kelapa kopra di bidang jasa panjat kelapa"" secara jelas menggambarkan aktivitas primer yaitu pemanenan kelapa untuk dijadikan kopra. KBLI 10421 adalah ""Industri Kopra"", yang mencakup usaha pembuatan kopra. Namun, frasa ""di bidang jasa panjat kelapa"" menunjukkan bahwa fokus utama usaha yang dijelaskan adalah penyediaan jasa pemanenan kelapa (memanjat), bukan industri pengolahan kopra itu sendiri. KBLI 10421 lebih tepat untuk entitas yang memiliki fasilitas pengolahan kopra, bukan hanya aktivitas pemanenan primer. Aktivitas memanen kelapa untuk dijual sebagai bahan baku kopra lebih sesuai dengan pertanian atau perkebunan.","['01401', '01261']","Kode 01401 (Usaha Perkebunan Kelapa) atau 01261 (Usaha Perkebunan Tanaman Buah-buahan Lainnya) lebih sesuai karena deskripsi pekerjaan berfokus pada aktivitas pemanenan (memanjat kelapa) yang merupakan bagian dari kegiatan pertanian/perkebunan, bukan pada industri pengolahan kopra."
aad9b316-efe2-4679-db70-1b2a24250dbc,memanjat kelapa menghasilkan kelapa kopra di bidang jasa panjat kelapa,10421,3,gemini-2.5-flash-lite,2025-07-30 11:19:22.724073,1.0,70,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan 'memanjat kelapa menghasilkan kelapa kopra di bidang jasa panjat kelapa' secara eksplisit menyebutkan aktivitas 'jasa panjat kelapa'. KBLI 10421 mencakup 'Industri Kopra', yang berarti kegiatan pengolahan kelapa menjadi kopra (produk olahan), bukan aktivitas pemanenan atau pengumpulan kelapa.","['01263', '01700']","Kode yang lebih sesuai untuk 'jasa panjat kelapa' atau aktivitas pemanenan kelapa adalah 01263 (Perkebunan Kelapa) jika ini adalah bagian dari perkebunan, atau 01700 (Memetik Buah-buahan dan Hasil Perkebunan Lainnya) jika ini lebih umum merujuk pada pemanenan. KBLI 10421 adalah untuk industri pengolahan kopra, bukan jasa pemanenannya."
e9c3e428-1ed2-47fe-d504-296294a7ad91,membersihkan kebun kelapa menghasilkan kopra di bidang kebun kelapa milik sendiri,10421,1,gemini-2.5-flash-lite,2025-07-30 11:20:29.653981,0.9,81,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #2 (Identifikasi dan Pengecualian Aktivitas Ancillary). Deskripsi pekerjaan adalah 'membersihkan kebun kelapa menghasilkan kopra di bidang kebun kelapa milik sendiri'. Kode KBLI yang diberikan adalah 10421 (Industri Kopra). KBLI 10421 secara spesifik mencakup 'usaha pembuatan kopra'. Deskripsi pekerjaan secara eksplisit menyebutkan 'membersihkan kebun kelapa menghasilkan kopra'. Aktivitas 'membersihkan kebun' adalah kegiatan pertanian atau perkebunan, yang merupakan tahap awal dari produksi kopra. KBLI 10421 lebih fokus pada proses pembuatan kopra dari kelapa (misalnya, penjemuran, pengeringan, pemrosesan), bukan pada kegiatan pengelolaan kebunnya itu sendiri. Kegiatan pengelolaan kebun kelapa seharusnya masuk dalam klasifikasi pertanian, yaitu Golongan Pokok 01 (Pertanian, Kehutanan, dan Perikanan). Oleh karena itu, kode yang diberikan tidak mencakup seluruh aktivitas yang dijelaskan.",['01261'],"Kode yang lebih sesuai untuk aktivitas 'membersihkan kebun kelapa' adalah 01261 (Tanaman Buah-buahan Lainnya yang Menghasilkan Buah dan Biji-bijian Tunggal), yang mencakup budidaya kelapa. Jika fokus utama adalah pembuatan kopra dari kelapa yang dipanen sendiri, maka KBLI 10421 bisa relevan, namun deskripsi tersebut secara gamblang menyebutkan aktivitas perkebunan sebagai bagian dari kegiatannya."
e9c3e428-1ed2-47fe-d504-296294a7ad91,membersihkan kebun kelapa menghasilkan kopra di bidang kebun kelapa milik sendiri,10421,2,gemini-2.5-flash-lite,2025-07-30 11:20:31.073136,0.9,81,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan menyatakan 'membersihkan kebun kelapa menghasilkan kopra di bidang kebun kelapa milik sendiri'. KBLI 10421 mencakup 'Industri Kopra', yang berarti proses pengolahan atau pembuatan kopra dari kelapa. Namun, deskripsi pekerjaan lebih mengarah pada aktivitas pertanian (kebun kelapa) dan bukan pada proses industri pengolahan kopra itu sendiri. Aktivitas 'membersihkan kebun kelapa' adalah aktivitas pertanian primer. KBLI 10421 adalah untuk industri pengolahan, bukan pertanian. Aktivitas pertanian kelapa seharusnya diklasifikasikan di Divisi 01 (Pertanian, Kehutanan, dan Perikanan). Oleh karena itu, kode yang diberikan tidak tepat karena mengklasifikasikan aktivitas pertanian sebagai aktivitas industri pengolahan.",['01261'],"Kode yang lebih sesuai adalah 01261 (Tanaman Buah-buahan yang Tidak Termasuk Kelompok Lain), yang mencakup budidaya kelapa, atau jika fokusnya adalah pengolahan kopra dari hasil kebun sendiri, maka KBLI yang lebih spesifik untuk pengolahan hasil pertanian bisa dipertimbangkan jika ada yang lebih sesuai, namun berdasarkan deskripsi yang ada, pertanian adalah aktivitas utamanya."
e9c3e428-1ed2-47fe-d504-296294a7ad91,membersihkan kebun kelapa menghasilkan kopra di bidang kebun kelapa milik sendiri,10421,3,gemini-2.5-flash-lite,2025-07-30 11:20:32.556194,0.9,81,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #2. Deskripsi pekerjaan ""membersihkan kebun kelapa menghasilkan kopra di bidang kebun kelapa milik sendiri"" menggambarkan aktivitas pertanian (kebun kelapa) yang menghasilkan kopra. KBLI 10421 secara spesifik mencakup ""Industri Kopra"", yang merujuk pada pengolahan kopra menjadi produk jadi, bukan budidaya kelapa atau pembersihan kebun. Aktivitas ""membersihkan kebun kelapa"" lebih sesuai dengan kegiatan pertanian, yang berada di luar cakupan industri pengolahan makanan. KBLI yang tepat untuk budidaya kelapa adalah di Divisi 01 (Pertanian, Kehutanan, dan Perikanan). Meskipun hasil akhirnya adalah kopra, fokus deskripsi adalah pada proses di kebun, bukan pada industri pengolahan kopra itu sendiri.","['01401', '01409']","Kode 01401 (Tanaman Perkebunan Kelapa) atau 01409 (Tanaman Perkebunan Lainnya yang Tidak Dapat Diklasifikasikan di Tempat Lain) lebih sesuai karena mencakup aktivitas budidaya dan pemeliharaan tanaman perkebunan, termasuk kelapa, yang merupakan fokus utama dari deskripsi pekerjaan tersebut (membersihkan kebun kelapa)."
1a1d8148-f382-444e-8eb7-e5573e0c326f,membantu suami menghasilkan kopra di bidang perkebunan kelapa,10421,1,gemini-2.5-flash-lite,2025-07-30 11:20:34.380663,0.9,61,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan 'membantu suami menghasilkan kopra di bidang perkebunan kelapa' menggambarkan aktivitas yang sangat dekat dengan pertanian atau perkebunan, yaitu budidaya kelapa itu sendiri, bukan pengolahan kopra. KBLI 10421 secara spesifik mencakup 'Industri Kopra', yang berarti kegiatan pengolahan kelapa menjadi kopra (misalnya, pengeringan dan pembersihan). Deskripsi tersebut tidak menyebutkan adanya proses pengolahan, melainkan 'menghasilkan kopra' dalam konteks 'perkebunan kelapa'. Aktivitas perkebunan kelapa seharusnya diklasifikasikan dalam sektor pertanian, kehutanan, dan perikanan, bukan industri pengolahan makanan. Oleh karena itu, kode KBLI untuk industri pengolahan kopra tidak sesuai dengan deskripsi pekerjaan yang lebih mengarah pada aktivitas budidaya.","['01261', '01139']","Kode 01261 (Perkebunan Kelapa) atau 01139 (Tanaman Perkebunan Lainnya) lebih sesuai karena deskripsi pekerjaan secara eksplisit menyebutkan 'perkebunan kelapa' dan 'menghasilkan kopra' dalam konteks tersebut, yang menunjukkan aktivitas budidaya atau pemanenan hasil perkebunan, bukan industri pengolahan."
1a1d8148-f382-444e-8eb7-e5573e0c326f,membantu suami menghasilkan kopra di bidang perkebunan kelapa,10421,2,gemini-2.5-flash-lite,2025-07-30 11:20:35.947489,0.9,61,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Kegiatan Usaha Utama, Bukan Peran Individu) dan Aturan Validasi Inti #2 (Identifikasi dan Pengecualian Kegiatan Tambahan/Pendukung). Deskripsi pekerjaan ""membantu suami menghasilkan kopra di bidang perkebunan kelapa"" menggambarkan peran dalam proses produksi kopra. KBLI yang diberikan, 10421 (Industri Kopra), mencakup ""usaha pembuatan kopra"". Namun, deskripsi ""di bidang perkebunan kelapa"" lebih mengarah pada aktivitas pertanian primer (budidaya kelapa) daripada industri pengolahan kopra itu sendiri. Pembuatan kopra adalah hasil dari pengolahan kelapa yang sudah dipanen. Jika fokusnya adalah ""perkebunan kelapa"", ini masuk dalam kategori pertanian. Jika fokusnya adalah ""menghasilkan kopra"" dari kelapa yang sudah dipanen (misalnya dengan menjemur atau mengeringkan), maka KBLI 10421 bisa relevan. Namun, frasa ""di bidang perkebunan kelapa"" menyiratkan aktivitas hulu (pertanian) daripada hilir (industri pengolahan). Jika kegiatan utama adalah perkebunan, maka KBLI yang relevan adalah di Bagian A (Pertanian, Kehutanan, dan Perikanan), bukan Bagian C (Industri Pengolahan).",['01431'],"Kode 01431 (Perkebunan Kelapa) lebih sesuai jika fokus utama kegiatan adalah budidaya kelapa di perkebunan, yang merupakan aktivitas primer sebelum pengolahan menjadi kopra."
1a1d8148-f382-444e-8eb7-e5573e0c326f,membantu suami menghasilkan kopra di bidang perkebunan kelapa,10421,3,gemini-2.5-flash-lite,2025-07-30 11:20:37.502895,0.9,61,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'membantu suami menghasilkan kopra di bidang perkebunan kelapa' mengindikasikan aktivitas pertanian atau perkebunan, yaitu penanaman dan pemanenan kelapa serta pengolahan awal menjadi kopra. Kode KBLI `10421` mencakup 'Industri Kopra', yang berarti usaha pembuatan kopra dari kelapa yang sudah ada, bukan kegiatan perkebunan itu sendiri. Menurut struktur KBLI, kegiatan perkebunan kelapa seharusnya masuk dalam Bagian A (Pertanian, Kehutanan, dan Perikanan), bukan Bagian C (Industri Pengolahan). Deskripsi tersebut lebih menggambarkan tahap awal dari rantai nilai kelapa, bukan industri pengolahan kopra sebagai produk akhir.",['01404'],"Kode `01404` (Industri Perkebunan Kelapa) lebih sesuai karena mencakup kegiatan budidaya kelapa dan pengolahan awal hasil perkebunan, termasuk produksi kopra sebagai bagian dari aktivitas perkebunan."
498774ef-4026-4d3c-9cfa-2cb579d5a19e,membantu suami membuat kopra menghasilkan kopra di bidang perkebunan kelapa,10421,2,gemini-2.5-flash-lite,2025-07-30 11:21:15.133003,0.9,75,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #2. Deskripsi pekerjaan 'membantu suami membuat kopra menghasilkan kopra di bidang perkebunan kelapa' mengindikasikan aktivitas produksi kopra. KBLI 10421 mencakup 'Industri Kopra'. Namun, frasa 'di bidang perkebunan kelapa' menyiratkan bahwa fokusnya adalah pada aktivitas perkebunan (budidaya kelapa) yang kemudian menghasilkan kopra, bukan pada industri pengolahan kopra itu sendiri sebagai aktivitas utama. KBLI untuk perkebunan kelapa berada di Sektor Pertanian, Kehutanan, dan Perikanan, bukan di Industri Pengolahan. Jika aktivitas utama adalah perkebunan, maka kode ini salah. Jika fokusnya adalah produksi kopra dari kelapa yang dibeli atau dikelola secara terpisah dari budidaya, maka kode ini bisa benar. Namun, penekanan pada 'perkebunan kelapa' lebih mengarah pada aktivitas primer pertanian.",['01414'],"Kode 01414 (Budidaya Kelapa) lebih sesuai jika aktivitas utamanya adalah budidaya kelapa yang kemudian hasilnya diolah menjadi kopra. Jika fokusnya adalah pengolahan kopra dari bahan baku yang dibeli, KBLI 10421 bisa saja tepat, namun deskripsi pekerjaan yang ada lebih mengarah pada sisi budidaya."
b6d38eec-e1ab-423e-72b7-eb5bb369e7d5,membersihkan pohon kelapa menghasilkan kopra di bidang perkebunan di milik orang lain,10421,1,gemini-2.5-flash-lite,2025-07-30 11:21:19.429927,0.95,85,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #2 (Identifikasi dan Pengecualian Aktivitas Tambahan). Deskripsi pekerjaan 'membersihkan pohon kelapa menghasilkan kopra di bidang perkebunan di milik orang lain' secara jelas menggambarkan aktivitas di sektor pertanian (perkebunan) yang menghasilkan kopra. KBLI 10421 (Industri Kopra) mencakup usaha **pembuatan** kopra, yang berarti proses pengolahan lebih lanjut setelah kelapa dipanen. Deskripsi pekerjaan ini lebih mengarah pada aktivitas penanaman, pemeliharaan, dan panen kelapa di perkebunan, bukan pada industri pengolahan kopra itu sendiri. Oleh karena itu, kode KBLI yang diberikan, yang spesifik untuk industri pengolahan, tidak sesuai dengan deskripsi pekerjaan yang berfokus pada aktivitas perkebunan.","['01402', '01261']","Kode yang lebih sesuai untuk aktivitas di perkebunan kelapa adalah 01402 (Usaha Perkebunan Kelapa), yang mencakup penanaman, pemeliharaan, dan panen kelapa. Kode 01261 (Usaha Perkebunan Tanaman Buah-buahan Lainnya) juga bisa dipertimbangkan jika fokusnya lebih luas pada tanaman buah, namun 01402 lebih spesifik untuk kelapa."
b6d38eec-e1ab-423e-72b7-eb5bb369e7d5,membersihkan pohon kelapa menghasilkan kopra di bidang perkebunan di milik orang lain,10421,2,gemini-2.5-flash-lite,2025-07-30 11:21:21.226690,1.0,85,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #4 (Logika Sektor Khusus - Subkontrak/Outsourcing). Deskripsi pekerjaan 'membersihkan pohon kelapa menghasilkan kopra di bidang perkebunan di milik orang lain' menggambarkan aktivitas di sektor perkebunan, yaitu kegiatan menanam dan memanen kelapa untuk menghasilkan kopra. KBLI 10421 ('Industri Kopra') secara spesifik mengklasifikasikan usaha pembuatan kopra sebagai kegiatan industri pengolahan, bukan kegiatan perkebunan. Kegiatan 'membersihkan pohon kelapa menghasilkan kopra' adalah bagian dari proses pertanian/perkebunan, bukan proses industri di pabrik pengolahan. Oleh karena itu, kode KBLI 10421 tidak tepat karena fokus pada industri pengolahan, sementara deskripsi pekerjaan merujuk pada aktivitas primer di perkebunan.",['01262'],"Kode yang lebih sesuai adalah 01262 (Usaha Budidaya Kelapa dan Hasilnya), yang masuk dalam Divisi 01 (Pertanian, Kehutanan, dan Perikanan). Kode ini mencakup kegiatan budidaya kelapa, termasuk pemrosesan awal hasil panen seperti menghasilkan kopra dari kelapa yang dipanen di perkebunan."
b6d38eec-e1ab-423e-72b7-eb5bb369e7d5,membersihkan pohon kelapa menghasilkan kopra di bidang perkebunan di milik orang lain,10421,3,gemini-2.5-flash-lite,2025-07-30 11:21:23.324944,0.9,85,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan #2 (Identifikasi dan Pengecualian Kegiatan Tambahan). Deskripsi pekerjaan 'membersihkan pohon kelapa menghasilkan kopra di bidang perkebunan di milik orang lain' menggambarkan aktivitas yang terjadi di perkebunan (sektor pertanian) dan aktivitas menghasilkan kopra sebagai hasil dari perkebunan tersebut. Kode KBLI `10421` mencakup 'Industri Kopra', yang merujuk pada usaha **pembuatan** kopra, biasanya setelah kelapa dipanen dan diproses lebih lanjut di fasilitas industri. Deskripsi pekerjaan lebih mengarah pada aktivitas di sektor hulu (perkebunan) yaitu memanen atau memproses awal kelapa untuk menghasilkan kopra, bukan pada industri pengolahan kopra itu sendiri. Kegiatan 'membersihkan pohon kelapa' adalah bagian dari budidaya atau panen di perkebunan, yang tidak termasuk dalam industri pengolahan makanan.","['01119', '01261']","Kode `01119` (Usaha Tanaman Kelapa) atau `01261` (Usaha Tanaman Kelapa Sawit dan Kelapa) lebih sesuai karena mencakup kegiatan budidaya dan pemanenan kelapa di sektor pertanian, yang merupakan asal dari kopra yang dihasilkan. Deskripsi pekerjaan lebih mencerminkan aktivitas di sektor perkebunan daripada industri pengolahan."
72c4bf67-90e9-4f1f-1c81-867b89a96b8c,bekerja kelapa kopra di kebun milik sendiri buru selatan menghasilkan kopra di bidang pertanian,10421,1,gemini-2.5-flash-lite,2025-07-30 11:21:34.354701,0.9,95,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #4 (Logika Sektor Khusus - E-commerce). Deskripsi pekerjaan menyatakan ""bekerja kelapa kopra di kebun milik sendiri buru selatan menghasilkan kopra di bidang pertanian"". KBLI 10421 mencakup ""Industri Kopra"", yang berarti kegiatan pengolahan kopra menjadi produk jadi (misalnya, minyak kelapa). Deskripsi pekerjaan secara eksplisit menyebutkan ""di bidang pertanian"" dan ""di kebun milik sendiri"", yang menunjukkan aktivitas primer adalah pertanian (budidaya kelapa), bukan industri pengolahan kopra. KBLI untuk pertanian kelapa seharusnya berada di Divisi 01 (Pertanian, Kehutanan, dan Perikanan), bukan Divisi 10 (Industri Pengolahan).",['01491'],Kode 01491 (Industri Kelapa dan Hasilnya) atau kode yang lebih spesifik dalam Divisi 01 yang mencakup budidaya kelapa akan lebih sesuai karena deskripsi pekerjaan menekankan aktivitas pertanian di kebun.
72c4bf67-90e9-4f1f-1c81-867b89a96b8c,bekerja kelapa kopra di kebun milik sendiri buru selatan menghasilkan kopra di bidang pertanian,10421,2,gemini-2.5-flash-lite,2025-07-30 11:21:35.698512,0.9,95,"Analisis ini didasarkan pada Aturan Validasi Inti #1, #3, dan #4 (khususnya logika sektor pertanian/industri). Deskripsi pekerjaan menyatakan ""bekerja kelapa kopra di kebun milik sendiri buru selatan menghasilkan kopra di bidang pertanian"". KBLI yang diberikan, 10421, adalah ""Industri Kopra"", yang mencakup usaha pembuatan kopra. Namun, frasa ""di kebun milik sendiri"" dan ""di bidang pertanian"" secara kuat menunjukkan bahwa aktivitas utama yang dijelaskan adalah kegiatan pertanian (budidaya kelapa), bukan aktivitas pengolahan kopra sebagai produk industri. KBLI 10421 lebih cocok untuk kegiatan yang memproses kelapa menjadi kopra di fasilitas industri, bukan kegiatan di kebun.",['01261'],"Kode 01261 (Industri Tanaman Perkebunan Buah-buahan Lainnya) atau kode yang lebih spesifik untuk budidaya kelapa jika tersedia, akan lebih tepat karena deskripsi pekerjaan secara eksplisit menyebutkan aktivitas di kebun dan di bidang pertanian dalam menghasilkan kopra, yang mengindikasikan fokus pada budidaya."
72c4bf67-90e9-4f1f-1c81-867b89a96b8c,bekerja kelapa kopra di kebun milik sendiri buru selatan menghasilkan kopra di bidang pertanian,10421,3,gemini-2.5-flash-lite,2025-07-30 11:21:37.845610,0.9,95,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyebutkan 'bekerja kelapa kopra di kebun milik sendiri buru selatan menghasilkan kopra di bidang pertanian'. Ini secara jelas menunjukkan aktivitas pertanian (budidaya kelapa) dan pemrosesan awal di lokasi pertanian. Kode KBLI 10421 (Industri Kopra) mencakup usaha **pembuatan** kopra, yang menyiratkan kegiatan pengolahan lebih lanjut setelah panen, bukan aktivitas budidaya di kebun. Deskripsi tersebut lebih mengarah pada aktivitas pertanian primer daripada industri pengolahan. KBLI 10421 adalah untuk industri pengolahan, bukan pertanian.",['01492'],"Kode KBLI 01492 (Industri Hasil Pertanian Lainnya) atau kode yang lebih spesifik di Bagian A (Pertanian, Kehutanan, dan Perikanan) yang mencakup budidaya kelapa akan lebih sesuai dengan deskripsi pekerjaan yang berfokus pada kegiatan di kebun dan produksi kopra sebagai hasil pertanian primer."
73ffe95d-9c98-4ae4-ef68-d6a44a3fddc6,pengasuh tpa menghasilkan pengasuh di tempat penitipan anak di perusahaan di bidang perusahaan,10431,1,gemini-2.5-flash-lite,2025-07-30 11:22:34.126435,1.0,94,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #2 (Identifikasi dan Pengecualian Aktivitas Pendukung). Deskripsi pekerjaan ""pengasuh tpa menghasilkan pengasuh di tempat penitipan anak di perusahaan di bidang perusahaan"" jelas mengindikasikan peran pengasuh anak di tempat penitipan anak (TPA). Kode KBLI yang diberikan adalah `10431` yang mencakup ""Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)"". Aktivitas utama dari kode `10431` adalah pengolahan kelapa sawit menjadi CPO. Tidak ada kaitan sama sekali antara pengasuhan anak di TPA dengan industri pengolahan minyak kelapa sawit. Oleh karena itu, kode KBLI yang diberikan sangat tidak sesuai dengan deskripsi pekerjaan.",['88911'],"Kode KBLI yang lebih sesuai untuk ""tempat penitipan anak"" adalah `88911` (Aktivitas Jasa Penitipan Anak), yang termasuk dalam Divisi 96 (Aktivitas Jasa Personal Lainnya) dan Golongan Pokok 961 (Aktivitas Jasa Perawatan Pribadi Lainnya)."
73ffe95d-9c98-4ae4-ef68-d6a44a3fddc6,pengasuh tpa menghasilkan pengasuh di tempat penitipan anak di perusahaan di bidang perusahaan,10431,2,gemini-2.5-flash-lite,2025-07-30 11:22:35.705965,1.0,94,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #2 (Identifikasi dan Pengecualian Aktivitas Ancillary). Deskripsi pekerjaan 'pengasuh tpa menghasilkan pengasuh di tempat penitipan anak di perusahaan di bidang perusahaan' jelas menunjukkan peran sebagai pengasuh di tempat penitipan anak. Kode KBLI yang diberikan, `10431` (Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)), mengklasifikasikan aktivitas pengolahan kelapa sawit menjadi minyak mentah. Aktivitas penitipan anak adalah layanan pendukung (ancillary) atau layanan sosial, yang sama sekali tidak terkait dengan industri pengolahan minyak kelapa sawit. Kode yang diberikan harus mencerminkan aktivitas utama perusahaan tempat pengasuh bekerja, bukan peran pengasuh itu sendiri atau layanan yang mereka berikan.",['88911'],"Kode yang lebih sesuai untuk aktivitas penitipan anak (tempat penitipan anak) adalah `88911` (Aktivitas Pelayanan Penitipan Anak), yang masuk dalam Divisi 88 (Aktivitas Kesejahteraan Sosial Tanpa Penginapan)."
73ffe95d-9c98-4ae4-ef68-d6a44a3fddc6,pengasuh tpa menghasilkan pengasuh di tempat penitipan anak di perusahaan di bidang perusahaan,10431,3,gemini-2.5-flash-lite,2025-07-30 11:22:37.682365,1.0,94,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #2. Deskripsi pekerjaan adalah 'pengasuh tpa menghasilkan pengasuh di tempat penitipan anak di perusahaan di bidang perusahaan'. Deskripsi ini jelas mengacu pada pekerjaan di sebuah tempat penitipan anak (taman penitipan anak/TPA), yang merupakan layanan sosial atau pendidikan. Kode KBLI yang diberikan, 10431 (Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)), mengklasifikasikan kegiatan industri pengolahan kelapa sawit menjadi minyak mentah. Tidak ada kesamaan antara aktivitas pengasuhan anak dan industri pengolahan minyak sawit. Pekerjaan pengasuh adalah peran pendukung atau layanan di luar industri pengolahan.","['88910', '85100']",Kode yang lebih sesuai untuk 'tempat penitipan anak' adalah 88910 (Aktivitas Penitipan Anak dan Bantuan Kesejahteraan Anak Tanpa Penginapan) atau 85100 (Pendidikan Dasar) jika TPA juga mencakup aspek pendidikan anak usia dini.
eb027418-776a-41d0-46bc-92e0ebb3e8ec,karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki,10431,1,gemini-2.5-flash-lite,2025-07-30 11:24:19.466628,0.9,79,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan adalah 'karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki'. Ini jelas menunjukkan bahwa karyawan tersebut bekerja di sebuah perusahaan yang memproduksi 'dryer produksi kayu'. KBLI 10431 adalah 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)', yang mencakup pengolahan kelapa sawit menjadi CPO. Aktivitas produksi kayu sama sekali tidak sesuai dengan industri pengolahan kelapa sawit. Oleh karena itu, kode yang diberikan tidak tepat.","['16221', '16291']","Kode yang lebih sesuai kemungkinan besar adalah kode yang berkaitan dengan industri pengolahan kayu. Misalnya, 16221 (Industri Barang dari Kayu untuk Konstruksi) atau 16291 (Industri Barang-barang Lain dari Kayu, Arang Kayu, Barang-barang dari Gabus, Rotan, Bambu dan Sejenisnya), tergantung pada jenis dryer produksi kayu yang spesifik."
eb027418-776a-41d0-46bc-92e0ebb3e8ec,karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki,10431,2,gemini-2.5-flash-lite,2025-07-30 11:24:21.371270,0.95,79,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #2 (Identifikasi dan Kecualikan Aktivitas Tambahan/Pendukung). Deskripsi pekerjaan menyebutkan ""karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki"". Ini menunjukkan bahwa perusahaan tersebut terlibat dalam produksi kayu atau peralatan terkait kayu (dryer produksi kayu). KBLI yang diberikan, 10431 (Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)), secara spesifik mencakup pengolahan kelapa sawit menjadi minyak mentah (CPO). Deskripsi pekerjaan sama sekali tidak berkaitan dengan industri minyak kelapa sawit. Sebaliknya, aktivitas yang disebutkan lebih dekat dengan industri pengolahan kayu atau manufaktur mesin untuk industri kayu. Oleh karena itu, kode KBLI yang diberikan tidak sesuai dengan aktivitas utama perusahaan yang tersirat dari deskripsi pekerjaan.","['16291', '28299']","Kode yang lebih sesuai kemungkinan adalah 16291 (Industri Barang Lain Dari Kayu; Barang Anyaman Dan Kerajinan Dari Bahan Tumbuhan Lainnya) jika fokus utamanya adalah pengolahan kayu, atau 28299 (Penciptaan Mesin dan Peralatan Lainnya Yang Serbaguna; Pemasangan Mesin dan Peralatan Industri) jika perusahaan memproduksi mesin seperti 'dryer produksi kayu'."
